2023-05-07T20:21:50.751Z | C6c6I | desmond | 0
2023-05-07T20:27:36.810Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:36.866Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:36.879Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:36.897Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:36.898Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:36.899Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:36.961Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:37.143Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:37.148Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:37.181Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:37.289Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:37.398Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:37.545Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:37.563Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:37.590Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:37.684Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:37.730Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:37.783Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:37.806Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:37.811Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:37.868Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:37.880Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:37.899Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:37.899Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:37.900Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:37.963Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:38.145Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:38.150Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:38.182Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:38.291Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:38.399Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:38.546Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:38.565Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:38.596Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:38.686Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:38.732Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:38.784Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:38.808Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:38.813Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:38.872Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:38.882Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:38.901Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:38.901Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:38.901Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:38.965Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:39.146Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:39.151Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:39.183Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:39.292Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:39.400Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:39.548Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:39.567Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:39.598Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:39.690Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:39.734Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:39.785Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:39.814Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:39.809Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:39.874Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:39.883Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:39.904Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:39.902Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:39.903Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:39.966Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:40.154Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:40.147Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:40.185Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:40.294Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:40.402Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:40.550Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:40.569Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:40.600Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:40.692Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:40.735Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:40.786Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:40.810Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:40.816Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:40.876Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:40.884Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:40.908Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:40.906Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:40.906Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:40.967Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:41.148Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:41.157Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:41.186Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:41.296Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:41.405Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:41.597Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:41.555Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:41.694Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:41.665Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:41.743Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:41.792Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:41.821Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:41.823Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:41.885Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:41.885Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:41.916Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:41.916Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:41.916Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:41.971Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:42.161Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:42.164Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:42.188Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:42.314Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:42.416Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:42.615Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:42.630Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:42.669Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:42.696Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:42.751Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:42.794Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:42.830Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:42.850Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:42.889Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:42.959Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:42.974Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:42.985Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:43.024Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:43.176Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:43.190Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:43.222Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:43.309Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:43.423Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:43.636Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:43.620Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:43.683Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:43.699Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:43.761Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:43.822Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:43.837Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:43.869Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:43.904Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:43.970Z | Fjfnu | user5 | 0.00005352906782470127
2023-05-07T20:27:43.977Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:44.016Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:44.033Z | Fjfnu | user3 | 0.0009528317103127316
2023-05-07T20:27:44.180Z | Fjfnu | user2 | 0.0009604753136608403
2023-05-07T20:27:44.199Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:44.233Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:44.326Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:44.428Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:46.943Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:47.950Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:48.958Z | Fjfnu | mansi | 0.000016823411796323997
2023-05-07T20:27:53.295Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:53.428Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:53.649Z | Fjfnu | user8 | 0.0007311725765201967
2023-05-07T20:27:53.666Z | Fjfnu | user18 | 0.0010095353859957323
2023-05-07T20:27:53.698Z | Fjfnu | user13 | 0.0006562305641887819
2023-05-07T20:27:53.805Z | Fjfnu | user1 | 0.0007234076587291181
2023-05-07T20:27:53.858Z | Fjfnu | user4 | 0.0007188187601761412
2023-05-07T20:27:53.762Z | Fjfnu | user11 | 0.00006729373116728536
2023-05-07T20:27:53.922Z | Fjfnu | user14 | 0.001379530242728805
2023-05-07T20:27:53.934Z | Fjfnu | user7 | 0.0009299033672256701
2023-05-07T20:27:53.949Z | Fjfnu | user6 | 0.000564350737486432
2023-05-07T20:27:53.981Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:27:54.045Z | Fjfnu | user9 | 0.001321440800491396
2023-05-07T20:27:54.028Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:27:54.078Z | Fjfnu | user12 | 0.00044352846402264794
2023-05-07T20:27:54.091Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:27:53.988Z | Fjfnu | user19 | 0.0008809491996376931
2023-05-07T20:27:54.250Z | Fjfnu | user0 | 0.00031200438858031696
2023-05-07T20:27:54.258Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:27:54.429Z | Fjfnu | user17 | 0.0009558853073015185
2023-05-07T20:27:54.497Z | Fjfnu | user10 | 0.000928354870516328
2023-05-07T20:27:54.651Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:27:54.667Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:27:54.701Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:27:54.768Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:27:54.814Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:27:54.883Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:27:54.946Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:27:54.958Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:27:54.986Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:27:54.984Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:27:55.011Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:27:55.029Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:27:55.050Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:27:55.080Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:27:55.101Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:27:55.292Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:27:55.296Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:27:55.474Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:27:55.536Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:27:55.653Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:27:55.672Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:27:55.706Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:27:55.776Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:27:55.816Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:27:55.886Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:27:55.950Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:27:55.962Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:27:55.986Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:27:55.996Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:27:56.013Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:27:56.031Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:27:56.052Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:27:56.082Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:27:56.132Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:27:56.295Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:27:56.298Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:27:56.476Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:27:56.537Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:27:56.657Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:27:56.674Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:27:56.708Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:27:56.779Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:27:56.819Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:27:56.890Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:27:56.952Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:27:56.964Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:27:56.989Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:27:56.998Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:27:57.015Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:27:57.035Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:27:57.053Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:27:57.083Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:27:57.135Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:27:57.297Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:27:57.301Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:27:57.478Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:27:57.540Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:27:57.660Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:27:57.678Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:27:57.709Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:27:57.782Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:27:57.822Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:27:57.895Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:27:57.954Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:27:57.966Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:27:57.991Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:27:58.000Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:27:58.017Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:27:58.036Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:27:58.058Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:27:58.085Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:27:58.145Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:27:58.299Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:27:58.303Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:27:58.480Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:27:58.545Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:27:58.661Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:27:58.679Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:27:58.711Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:27:58.785Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:27:58.823Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:27:58.907Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:27:58.957Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:27:58.967Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:27:58.992Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:27:59.001Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:27:59.019Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:27:59.040Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:27:59.059Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:27:59.088Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:27:59.149Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:27:59.306Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:27:59.310Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:27:59.482Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:27:59.550Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:27:59.663Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:27:59.681Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:27:59.713Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:27:59.790Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:27:59.828Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:27:59.909Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:27:59.958Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:27:59.969Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:27:59.993Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:28:00.002Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:28:00.022Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:28:00.043Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:28:00.061Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:28:00.091Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:28:00.150Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:28:00.311Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:28:00.308Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:28:00.484Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:28:00.553Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:28:00.664Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:28:00.689Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:28:00.714Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:28:00.791Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:28:00.830Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:28:00.911Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:28:00.959Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:28:00.970Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:28:00.995Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:28:01.006Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:28:01.025Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:28:01.049Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:28:01.063Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:28:01.093Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:28:01.151Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:28:01.310Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:28:01.312Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:28:01.485Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:28:01.555Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:28:01.666Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:28:01.693Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:28:01.715Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:28:01.792Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:28:01.831Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:28:01.912Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:28:01.960Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:28:01.974Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:28:01.996Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:28:02.007Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:28:02.027Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:28:02.051Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:28:02.064Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:28:02.095Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:28:02.154Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:28:02.311Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:28:02.313Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:28:02.486Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:28:02.556Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:28:02.668Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:28:02.694Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:28:02.716Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:28:02.794Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:28:02.833Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:28:02.914Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:28:02.962Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:28:02.975Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:28:02.999Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:28:03.009Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:28:03.028Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:28:03.054Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:28:03.067Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:28:03.097Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:28:03.157Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:28:03.312Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:28:03.314Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:28:03.490Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:28:03.558Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:28:03.673Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:28:03.697Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:28:03.719Z | Fjfnu | user13 | 0.0016336917129743142
2023-05-07T20:28:03.795Z | Fjfnu | user11 | 0.001981725198423096
2023-05-07T20:28:03.834Z | Fjfnu | user1 | 0.0020411543769631177
2023-05-07T20:28:03.914Z | Fjfnu | user4 | 0.002004424611735802
2023-05-07T20:28:03.964Z | Fjfnu | user7 | 0.0018442215441100453
2023-05-07T20:28:03.977Z | Fjfnu | user6 | 0.002709998511354787
2023-05-07T20:28:04.000Z | Fjfnu | mansi | 0.00009838808444515662
2023-05-07T20:28:04.010Z | Fjfnu | user14 | 0.00192656461048346
2023-05-07T20:28:04.030Z | Fjfnu | user19 | 0.0015262118114918724
2023-05-07T20:28:04.057Z | Fjfnu | user5 | 0.0013568422211444923
2023-05-07T20:28:04.068Z | Fjfnu | user9 | 0.0017595929478031623
2023-05-07T20:28:04.102Z | Fjfnu | user12 | 0.001475823221858281
2023-05-07T20:28:04.158Z | Fjfnu | user3 | 0.0006315072460068075
2023-05-07T20:28:04.313Z | Fjfnu | user2 | 0.0009198219298878638
2023-05-07T20:28:04.317Z | Fjfnu | user0 | 0.002148519899971137
2023-05-07T20:28:04.493Z | Fjfnu | user17 | 0.00265196336414435
2023-05-07T20:28:04.559Z | Fjfnu | user10 | 0.0024811404315710777
2023-05-07T20:28:04.676Z | Fjfnu | user8 | 0.0010364982613256483
2023-05-07T20:28:04.698Z | Fjfnu | user18 | 0.0014758448980367934
2023-05-07T20:28:04.724Z | Fjfnu | user13 | 0.0016336917129743142
